0, 2.842170943040401e-14
1.9758874748827875, 11.32452611019258
4.018754186202278, 15.411149466742273
6.028131279303416, 19.078262661651834
7.937039517749499, 24.633698518494242
9.912926992632284, 30.81836448882666
12.022772940388476, 25.883868308516696
13.965170797052911, 32.59308006126494
15.9410582719357, 31.644878898730227
18.01741460147354, 28.59856486447245
25.98794373744139, 43.791633684466916
32.01607501674481, 46.29646977269215
40.02009377093101, 53.30765015292812
48.02411252511721, 61.05309626742982
