1.7763568394002505e-14, 33.303411131059164
1.960110041265498, 33.034111310592394
4.057771664374165, 33.393177737881445
6.01788170563964, 37.52244165170549
7.977991746905117, 38.42010771992811
9.938101788170593, 38.77917414721716
12.035763411279268, 42.54937163375217
13.99587345254474, 44.883303411130996
15.955983493810217, 49.01256732495504
18.053645116918887, 52.782764811490054
25.997248968363202, 51.70556552962291
32.01513067400281, 51.43626570915612
39.95873452544713, 51.07719928186706
47.93672627235222, 50.98743267504481
